"Matching.Attribute","Matching.Attribute.1","name","nms.score.avg","nms.score.EE","nms.score.RE","selected","shared name"
"SLU7","SLU7","SLU7","5.86848716250238E-4","7.38188976377953E-4","4.35508456122523E-4","false","SLU7"
"TRMT10B","TRMT10B","TRMT10B","3.715435981400015E-4","3.0757874015748E-4","4.35508456122523E-4","false","TRMT10B"
"PCF11","PCF11","PCF11","5.167130835141761E-4","3.0757874015748E-4","7.25847426870872E-4","false","PCF11"
"METTL17","METTL17","METTL17","0.0037610331610150064","0.00708655786590749","4.35508456122523E-4","false","METTL17"
"SALL2","SALL2","SALL2","0.010381686231796637","0.0200375250367224","7.25847426870872E-4","false","SALL2"
"GOLM2","GOLM2","GOLM2","0.0","0.0","0.0","false","GOLM2"
"JMJD7-PLA2G4B","JMJD7-PLA2G4B","JMJD7-PLA2G4B","0.00394827818656576","0.00673520049013813","0.00116135588299339","false","JMJD7-PLA2G4B"
"SH3TC2","SH3TC2","SH3TC2","2.177542280612615E-4","0.0","4.35508456122523E-4","false","SH3TC2"
"PCDH7","PCDH7","PCDH7","5.44385570153155E-4","0.0","0.00108877114030631","false","PCDH7"
"CDCA4","CDCA4","CDCA4","3.35251226796458E-4","3.0757874015748E-4","3.62923713435436E-4","false","CDCA4"
"ZNF440","ZNF440","ZNF440","4.921259842519685E-4","9.84251968503937E-4","0.0","false","ZNF440"
"TMEM51","TMEM51","TMEM51","1.81461856717718E-4","0.0","3.62923713435436E-4","false","TMEM51"
"ZNF596","ZNF596","ZNF596","3.62923713435436E-4","0.0","7.25847426870872E-4","false","ZNF596"
"SNHG11","SNHG11","SNHG11","7.043457149854329E-4","0.00104576771653543","3.62923713435436E-4","false","SNHG11"
"ZNF613","ZNF613","ZNF613","5.44385570153155E-4","0.0","0.00108877114030631","false","ZNF613"
"MBLAC2","MBLAC2","MBLAC2","0.002368308945601781","0.00401077046433269","7.25847426870872E-4","false","MBLAC2"
"ATAD5","ATAD5","ATAD5","2.15305118110236E-4","4.30610236220472E-4","0.0","false","ATAD5"
"CHD9","CHD9","CHD9","5.78228831545672E-4","4.30610236220472E-4","7.25847426870872E-4","false","CHD9"
"BOLA1","BOLA1","BOLA1","0.0021837617015072913","0.00364167597614371","7.25847426870872E-4","false","BOLA1"
"NT5DC1","NT5DC1","NT5DC1","0.002441696358013731","0.00415754528915659","7.25847426870872E-4","false","NT5DC1"
"DTX3","DTX3","DTX3","5.167130835141761E-4","3.0757874015748E-4","7.25847426870872E-4","false","DTX3"
"SMIM10L2A","SMIM10L2A","SMIM10L2A","5.505563449066945E-4","7.38188976377953E-4","3.62923713435436E-4","false","SMIM10L2A"
"MAB21L1","MAB21L1","MAB21L1","0.0","0.0","0.0","false","MAB21L1"
"ZNF443","ZNF443","ZNF443","7.96619337032678E-4","0.00123031496062992","3.62923713435436E-4","false","ZNF443"
"MRPS23","MRPS23","MRPS23","2.42977604749214E-4","1.23031496062992E-4","3.62923713435436E-4","false","MRPS23"
"GDPGP1","GDPGP1","GDPGP1",,,"0.00116135588299339","false","GDPGP1"
"SMTN","SMTN","SMTN","4.27524848843702E-4","4.92125984251968E-4","3.62923713435436E-4","false","SMTN"
"OAF","OAF","OAF","3.9368158745118405E-4","6.15157480314961E-5","7.25847426870872E-4","false","OAF"
"TMEM186","TMEM186","TMEM186","2.177542280612615E-4","0.0","4.35508456122523E-4","false","TMEM186"
"BRF1","BRF1","BRF1","0.0011896646470581189","4.92125984251968E-4","0.00188720330986427","false","BRF1"
"CXorf38","CXorf38","CXorf38","0.002539715096881515","0.0035551505973342","0.00152427959642883","false","CXorf38"
"GSAP","GSAP","GSAP","7.95983059606931E-4","4.30610236220472E-4","0.00116135588299339","false","GSAP"
"CENATAC","CENATAC","CENATAC","0.001380382665906145","0.0015994094488189","0.00116135588299339","false","CENATAC"
"CYP4F12","CYP4F12","CYP4F12","0.003428819967984501","0.00642213147984648","4.35508456122523E-4","false","CYP4F12"
"GOLGA8R","GOLGA8R","GOLGA8R","5.47470957529924E-4","3.69094488188976E-4","7.25847426870872E-4","false","GOLGA8R"
"TPCN1","TPCN1","TPCN1","1.81461856717718E-4","0.0","3.62923713435436E-4","false","TPCN1"
"AGAP4","AGAP4","AGAP4","0.007559492313809786","0.0143931372007487","7.25847426870872E-4","false","AGAP4"
"NOXA1","NOXA1","NOXA1","0.001528426919164348","0.00269393012489326","3.62923713435436E-4","false","NOXA1"
"LIN54","LIN54","LIN54","0.0033057884719215115","0.0061760684877205","4.35508456122523E-4","false","LIN54"
"MRTFA","MRTFA","MRTFA","0.00178629281393344","0.0","0.00357258562786688","false","MRTFA"
"TTC30B","TTC30B","TTC30B","7.96619337032678E-4","0.00123031496062992","3.62923713435436E-4","false","TTC30B"
"SMIM10L2B","SMIM10L2B","SMIM10L2B",,,"3.62923713435436E-4","false","SMIM10L2B"
"ZNF138","ZNF138","ZNF138","3.9676697482795404E-4","4.30610236220472E-4","3.62923713435436E-4","false","ZNF138"
"NOL8","NOL8","NOL8","0.002257149113919246","0.00378845080096762","7.25847426870872E-4","false","NOL8"
"ZNF568","ZNF568","ZNF568","0.00267280229838249","0.00425683345645867","0.00108877114030631","false","ZNF568"
"SSBP3-AS1","SSBP3-AS1","SSBP3-AS1","0.0021616237121961117","0.0038877389682697","4.35508456122523E-4","false","SSBP3-AS1"
"LIME1","LIME1","LIME1","0.0020022998447895733","0.00364167597614371","3.62923713435436E-4","false","LIME1"
"ZDBF2","ZDBF2","ZDBF2","1.23031496062992E-4","2.46062992125984E-4","0.0","false","ZDBF2"
"SPIN3","SPIN3","SPIN3","6.735878409696865E-4","9.84251968503937E-4","3.62923713435436E-4","false","SPIN3"
"AKT1S1","AKT1S1","AKT1S1","0.0062359745550079945","0.0113105932270226","0.00116135588299339","false","AKT1S1"
"SCGB2B2","SCGB2B2","SCGB2B2","7.68310572967956E-4","7.38188976377953E-4","7.98432169557959E-4","false","SCGB2B2"
"KCTD11","KCTD11","KCTD11","2.768208661417325E-4","5.53641732283465E-4","0.0","false","KCTD11"
"COLCA2","COLCA2","COLCA2","0.001408480810478125","0.00281696162095625","0.0","false","COLCA2"
"NPEPL1","NPEPL1","NPEPL1","2.177542280612615E-4","0.0","4.35508456122523E-4","false","NPEPL1"
"TMEM242","TMEM242","TMEM242","2.7926997609275747E-4","1.23031496062992E-4","4.35508456122523E-4","false","TMEM242"
"CCNL2","CCNL2","CCNL2","0.01169200181523093","0.0225855714609039","7.98432169557959E-4","false","CCNL2"
"MT-ATP8","MT-ATP8","MT-ATP8","1.81461856717718E-4","0.0","3.62923713435436E-4","false","MT-ATP8"
"OR2S1P","OR2S1P","OR2S1P","2.4851210207700955E-4","6.15157480314961E-5","4.35508456122523E-4","false","OR2S1P"
"ENSG00000228463.10","ENSG00000228463.10","ENSG00000228463.10","2.15305118110236E-4","4.30610236220472E-4","0.0","false","ENSG00000228463.10"
"PROB1","PROB1","PROB1","0.00209393718941107","0.00302651849582875","0.00116135588299339","false","PROB1"
"WEE2-AS1","WEE2-AS1","WEE2-AS1","0.002266615895542298","0.00417030807764916","3.62923713435436E-4","false","WEE2-AS1"
"DIRC3","DIRC3","DIRC3","0.002202014760134031","0.00367818209339719","7.25847426870872E-4","false","DIRC3"
"ENSG00000234338.1","ENSG00000234338.1","ENSG00000234338.1","5.197984708909465E-4","6.76673228346457E-4","3.62923713435436E-4","false","ENSG00000234338.1"
"HNRNPUL2-BSCL2","HNRNPUL2-BSCL2","HNRNPUL2-BSCL2","6.79122338297482E-4","9.22736220472441E-4","4.35508456122523E-4","false","HNRNPUL2-BSCL2"
"LINC01119","LINC01119","LINC01119","0.001955951768008051","0.00318605610914523","7.25847426870872E-4","false","LINC01119"
"RUFY1-AS1","RUFY1-AS1","RUFY1-AS1","0.004588363018452615","0.0076524464404764","0.00152427959642883","false","RUFY1-AS1"
"MOCS2-DT","MOCS2-DT","MOCS2-DT","7.012603276086646E-4","6.76673228346457E-4","7.25847426870872E-4","false","MOCS2-DT"
"SEMA6A-AS1","SEMA6A-AS1","SEMA6A-AS1","7.012603276086646E-4","6.76673228346457E-4","7.25847426870872E-4","false","SEMA6A-AS1"
"HAUS5","HAUS5","HAUS5","0.0078233397719662","0.0156466795439324","0.0","false","HAUS5"
"ENSG00000251615.3","ENSG00000251615.3","ENSG00000251615.3","8.882566816541754E-4","6.15157480314961E-4","0.00116135588299339","false","ENSG00000251615.3"
"HOXA-AS2","HOXA-AS2","HOXA-AS2","0.007297393556861955","0.0135060159734176","0.00108877114030631","false","HOXA-AS2"
"UTP14C","UTP14C","UTP14C","0.0016452876404738001","0.00220180414064129","0.00108877114030631","false","UTP14C"
"CSPG4P12","CSPG4P12","CSPG4P12","4.306102362204725E-4","8.61220472440945E-4","0.0","false","CSPG4P12"
"CSPG4P13","CSPG4P13","CSPG4P13","0.0010112881777171675","8.61220472440945E-4","0.00116135588299339","false","CSPG4P13"
"ENSG00000260855.1","ENSG00000260855.1","ENSG00000260855.1","0.0075086610809305945","0.0138559662788678","0.00116135588299339","false","ENSG00000260855.1"
"ZNNT1","ZNNT1","ZNNT1","5.53641732283465E-4","0.00110728346456693","0.0","false","ZNNT1"
"ENSG00000261123.1","ENSG00000261123.1","ENSG00000261123.1","0.0021253313408525682","0.0038877389682697","3.62923713435436E-4","false","ENSG00000261123.1"
"ZNF594-DT","ZNF594-DT","ZNF594-DT","9.220999430466945E-4","0.00104576771653543","7.98432169557959E-4","false","ZNF594-DT"
"AGAP12P","AGAP12P","AGAP12P","0.00178629281393344","0.0","0.00357258562786688","false","AGAP12P"
"ZNF850","ZNF850","ZNF850","0.008273387089624419","0.0161838504658134","3.62923713435436E-4","false","ZNF850"
"RNFT1-DT","RNFT1-DT","RNFT1-DT","7.627760756401605E-4","7.99704724409449E-4","7.25847426870872E-4","false","RNFT1-DT"
"ZNF566-AS1","ZNF566-AS1","ZNF566-AS1","5.22883858267715E-4","0.00104576771653543","0.0","false","ZNF566-AS1"
"UPK3BL1","UPK3BL1","UPK3BL1","0.005556852216710536","0.0103878570065502","7.25847426870872E-4","false","UPK3BL1"
"ENSG00000267784.1","ENSG00000267784.1","ENSG00000267784.1","0.0","0.0","0.0","false","ENSG00000267784.1"
"ENSG00000267904.1","ENSG00000267904.1","ENSG00000267904.1","4.921259842519685E-4","9.84251968503937E-4","0.0","false","ENSG00000267904.1"
"NBPF12","NBPF12","NBPF12","1.81461856717718E-4","0.0","3.62923713435436E-4","false","NBPF12"
"ENSG00000274220.1","ENSG00000274220.1","ENSG00000274220.1","7.627760756401605E-4","7.99704724409449E-4","7.25847426870872E-4","false","ENSG00000274220.1"
"ZNF658","ZNF658","ZNF658","3.62923713435436E-4","0.0","7.25847426870872E-4","false","ZNF658"
"FRG1HP","FRG1HP","FRG1HP","0.010061541593697411","0.0196875747312723","4.35508456122523E-4","false","FRG1HP"
"ENSG00000276449.1","ENSG00000276449.1","ENSG00000276449.1","0.004283123525732379","0.00426781399672701","0.00429843305473775","false","ENSG00000276449.1"
"RAB7B","RAB7B","RAB7B","0.010861197460492546","0.0165529449540023","0.00516944996698279","false","RAB7B"
"RNA5-8SN1","RNA5-8SN1","RNA5-8SN1","7.713959603447265E-4","0.00110728346456693","4.35508456122523E-4","false","RNA5-8SN1"
"ENSG00000278931.1","ENSG00000278931.1","ENSG00000278931.1","5.44385570153155E-4","0.0","0.00108877114030631","false","ENSG00000278931.1"
"ENSG00000279232.2","ENSG00000279232.2","ENSG00000279232.2","0.0016198536442931014","0.00280419883246368","4.35508456122523E-4","false","ENSG00000279232.2"
"ENSG00000285803.1","ENSG00000285803.1","ENSG00000285803.1","7.012603276086646E-4","6.76673228346457E-4","7.25847426870872E-4","false","ENSG00000285803.1"
"ENSG00000286786.1","ENSG00000286786.1","ENSG00000286786.1","8.85171294277407E-4","2.46062992125984E-4","0.00152427959642883","false","ENSG00000286786.1"
"ENSG00000289444.1","ENSG00000289444.1","ENSG00000289444.1","5.80677941496695E-4","0.0","0.00116135588299339","false","ENSG00000289444.1"
"SCYL3","SCYL3","SCYL3","0.005233622191234525","0.00966881221291109","7.98432169557959E-4","false","SCYL3"
"SARM1","SARM1","SARM1","0.0038787788312554475","0.00710429497832711","6.53262684183785E-4","false","SARM1"
"MEF2A","MEF2A","MEF2A","0.9604050183263835","1.33975422021103","0.581055816441737","false","MEF2A"
"OSBPL7","OSBPL7","OSBPL7","0.005227135487241861","0.0100187625183612","4.35508456122523E-4","false","OSBPL7"
"BRCA1","BRCA1","BRCA1","3.62923713435436E-4","0.0","7.25847426870872E-4","false","BRCA1"
"STAT5B","STAT5B","STAT5B","1.1155112499890767","2.18674580693903","0.0442766930391232","false","STAT5B"
"HEBP1","HEBP1","HEBP1","0.001525341531787576","0.00232483563670428","7.25847426870872E-4","false","HEBP1"
"XYLT2","XYLT2","XYLT2","0.0018761173260296554","6.15157480314961E-4","0.00313707717174435","false","XYLT2"
"NCAPH2","NCAPH2","NCAPH2","0.025622442526866122","0.0434144968112631","0.00783038824246914","false","NCAPH2"
"SLC39A9","SLC39A9","SLC39A9","4.2997395879472753E-4","6.15157480314961E-5","7.98432169557959E-4","false","SLC39A9"
"IKZF2","IKZF2","IKZF2","4.69351717515041E-4","4.30610236220472E-4","5.0809319880961E-4","false","IKZF2"
"ZZZ3","ZZZ3","ZZZ3","3.7707809546779695E-4","2.46062992125984E-4","5.0809319880961E-4","false","ZZZ3"
"MRI1","MRI1","MRI1","0.00225144822429233","0.00450289644858466","0.0","false","MRI1"
"HOXC8","HOXC8","HOXC8","9.448742097836246E-4","0.0015994094488189","2.90338970748349E-4","false","HOXC8"
"PHF23","PHF23","PHF23","0.004016087627986379","4.92125984251968E-4","0.00754004927172079","false","PHF23"
"PARP3","PARP3","PARP3","0.0017344974149326236","6.76673228346457E-4","0.00279232160151879","false","PARP3"
"SPATA7","SPATA7","SPATA7","5.813142189224426E-4","7.99704724409449E-4","3.62923713435436E-4","false","SPATA7"
"ATP6V1H","ATP6V1H","ATP6V1H","9.860648010292165E-4","7.38188976377953E-4","0.00123394062568048","false","ATP6V1H"
"DTNBP1","DTNBP1","DTNBP1","0.019269434881290008","0.0321942777532621","0.00634459200931792","false","DTNBP1"
"JKAMP","JKAMP","JKAMP","0.001396160800759395","0.0","0.00279232160151879","false","JKAMP"
"CROCC","CROCC","CROCC","0.001492345167313545","0.00196850393700787","0.00101618639761922","false","CROCC"
"CS","CS","CS","0.00175908451419483","0.0","0.00351816902838966","false","CS"
"SPHK2","SPHK2","SPHK2","7.627760756401605E-4","7.99704724409449E-4","7.25847426870872E-4","false","SPHK2"
"PDE4A","PDE4A","PDE4A","5.0809319880961E-4","0.0","0.00101618639761922","false","PDE4A"
"ROGDI","ROGDI","ROGDI","0.006123696124361481","0.0120296380206617","2.17754228061262E-4","false","ROGDI"
"TTC7A","TTC7A","TTC7A","1.08877114030631E-4","0.0","2.17754228061262E-4","false","TTC7A"
"TMEM260","TMEM260","TMEM260","0.0023731415301836765","7.38188976377953E-4","0.0040080940839894","false","TMEM260"
"AP3M2","AP3M2","AP3M2","0.010686431382499799","0.0207921848235029","5.80677941496697E-4","false","AP3M2"
"KDM5A","KDM5A","KDM5A","0.00589844136408973","0.00425683345645867","0.00754004927172079","false","KDM5A"
"MAP3K13","MAP3K13","MAP3K13","0.0087630537129317","0.0131369214852287","0.0043891859406347","false","MAP3K13"
"SLC24A1","SLC24A1","SLC24A1","0.001568538585872175","0.0","0.00313707717174435","false","SLC24A1"
"RBMS2","RBMS2","RBMS2","0.001882353736103355","0.00376470747220671","0.0","false","RBMS2"
"MBNL3","MBNL3","MBNL3","8.47066090408586E-4","0.00147637795275591","2.17754228061262E-4","false","MBNL3"
"TNRC6C","TNRC6C","TNRC6C","0.0033227905154851103","0.00327258148795474","0.00337299954301548","false","TNRC6C"
"RUNX1T1","RUNX1T1","RUNX1T1","0.002284228402709175","0.0","0.00456845680541835","false","RUNX1T1"
"IGSF9B","IGSF9B","IGSF9B","0.0015212428551932","0.00253439251157679","5.0809319880961E-4","false","IGSF9B"
"CROCCP3","CROCCP3","CROCCP3","0.00193146229930761","0.0","0.00386292459861522","false","CROCCP3"
"SMARCD3","SMARCD3","SMARCD3","0.009043446363800979","0.017288460558044","7.98432169557959E-4","false","SMARCD3"
"DOP1A","DOP1A","DOP1A","0.003048870231049871","0.00587998623403848","2.17754228061262E-4","false","DOP1A"
"PDS5B","PDS5B","PDS5B","1.451694853741745E-4","0.0","2.90338970748349E-4","false","PDS5B"
"BCORL1","BCORL1","BCORL1","0.0027259076335852416","7.38188976377953E-4","0.00471362629079253","false","BCORL1"
"ZNF213","ZNF213","ZNF213","0.003585666471470302","2.46062992125984E-4","0.00692526995081462","false","ZNF213"
"ALG9","ALG9","ALG9","6.6188256888835E-4","3.0757874015748E-4","0.00101618639761922","false","ALG9"
"MAPKAPK5","MAPKAPK5","MAPKAPK5","0.0033562352252974144","0.00642213147984648","2.90338970748349E-4","false","MAPKAPK5"
"ZNF268","ZNF268","ZNF268","0.01500913227638383","0.0298005103247064","2.17754228061262E-4","false","ZNF268"
"ENSG00000093100.13","ENSG00000093100.13","ENSG00000093100.13","1.7039286206212698E-4","1.23031496062992E-4","2.17754228061262E-4","false","ENSG00000093100.13"
"CBX5","CBX5","CBX5","0.003017784329662896","4.30610236220472E-4","0.00560495842310532","false","CBX5"
"SUCO","SUCO","SUCO","0.0052492311505064355","0.00593000549559452","0.00456845680541835","false","SUCO"
"MACROH2A2","MACROH2A2","MACROH2A2","0.015017711580111105","0.00524108542496261","0.0247943377352596","false","MACROH2A2"
"MTAP","MTAP","MTAP","0.0014158496801195488","1.84547244094488E-4","0.00264715211614461","false","MTAP"
"CDHR5","CDHR5","CDHR5","0.00730544571440498","0.0143931372007487","2.17754228061262E-4","false","CDHR5"
"KLHL22","KLHL22","KLHL22","1.08877114030631E-4","0.0","2.17754228061262E-4","false","KLHL22"
"UPB1","UPB1","UPB1","2.177542280612615E-4","0.0","4.35508456122523E-4","false","UPB1"
"RHBDD3","RHBDD3","RHBDD3","7.99068446983704E-4","7.99704724409449E-4","7.98432169557959E-4","false","RHBDD3"
"ARSA","ARSA","ARSA","7.461725836567735E-4","9.84251968503937E-4","5.0809319880961E-4","false","ARSA"
"IFT27","IFT27","IFT27","0.01286459132894541","0.0252936742017683","4.35508456122523E-4","false","IFT27"
"CHD8","CHD8","CHD8","0.016572025091473847","0.032563372241451","5.80677941496697E-4","false","CHD8"
"REC8","REC8","REC8","0.011661881620575276","0.00429333957371215","0.0190304236674384","false","REC8"
"RAE1","RAE1","RAE1","4.35508456122523E-4","0.0","8.71016912245046E-4","false","RAE1"
"MTG2","MTG2","MTG2","0.0016262350385393865","0.00281696162095625","4.35508456122523E-4","false","MTG2"
"SNPH","SNPH","SNPH","0.0032301183418576526","0.00580697399953152","6.53262684183785E-4","false","SNPH"
"ACOT8","ACOT8","ACOT8","3.9368158745118405E-4","6.15157480314961E-5","7.25847426870872E-4","false","ACOT8"
"AMMECR1","AMMECR1","AMMECR1","0.00868668355133975","0.0","0.0173733671026795","false","AMMECR1"
"MMP15","MMP15","MMP15","3.604746034844105E-4","4.30610236220472E-4","2.90338970748349E-4","false","MMP15"
"WDR59","WDR59","WDR59","1.7039286206212698E-4","1.23031496062992E-4","2.17754228061262E-4","false","WDR59"
"MTHFSD","MTHFSD","MTHFSD","2.46062992125984E-4","4.92125984251968E-4","0.0","false","MTHFSD"
"VPS35L","VPS35L","VPS35L","0.006399206183089038","3.69094488188976E-4","0.0124293178779891","false","VPS35L"
"DTWD1","DTWD1","DTWD1","0.001008839067766146","0.00129183070866142","7.25847426870872E-4","false","DTWD1"
"TRPS1","TRPS1","TRPS1","5.530054548577195E-4","3.0757874015748E-4","7.98432169557959E-4","false","TRPS1"
"ARHGEF18","ARHGEF18","ARHGEF18",,,"5.0809319880961E-4","false","ARHGEF18"
"AKAP8","AKAP8","AKAP8","4.38593843499293E-4","3.69094488188976E-4","5.0809319880961E-4","false","AKAP8"
"PRKD2","PRKD2","PRKD2","0.016146639924785704","0.00752941494441341","0.024763864905158","false","PRKD2"
"MEGF8","MEGF8","MEGF8","0.0019633206376494725","5.53641732283465E-4","0.00337299954301548","false","MEGF8"
"DNASE2","DNASE2","DNASE2","5.253329682187419E-4","6.15157480314961E-4","4.35508456122523E-4","false","DNASE2"
"HOXA3","HOXA3","HOXA3","0.0020393948858579846","0.00378845080096762","2.90338970748349E-4","false","HOXA3"
"CASP2","CASP2","CASP2","0.00272994311500671","0.00290348699976576","0.00255639923024766","false","CASP2"
"ZKSCAN1","ZKSCAN1","ZKSCAN1","6.50813574232759E-4","4.30610236220472E-4","8.71016912245046E-4","false","ZKSCAN1"
"NMRK1","NMRK1","NMRK1","2.31908610093623E-4","2.46062992125984E-4","2.17754228061262E-4","false","NMRK1"
"PALD1","PALD1","PALD1","0.0028095613709279207","6.15157480314961E-4","0.00500396526154088","false","PALD1"
"TUBD1","TUBD1","TUBD1",,,"3.62923713435436E-4","false","TUBD1"
"PIGL","PIGL","PIGL","0.01100110260672259","3.0757874015748E-4","0.0216946264732877","false","PIGL"
"AKAP10","AKAP10","AKAP10","5.197984708909465E-4","6.76673228346457E-4","3.62923713435436E-4","false","AKAP10"
"CACNG1","CACNG1","CACNG1","5.44385570153155E-4","0.0","0.00108877114030631","false","CACNG1"
"TMEM97","TMEM97","TMEM97","0.015088623471297195","0.0273849253410756","0.00279232160151879","false","TMEM97"
"AADAT","AADAT","AADAT","2.31908610093623E-4","2.46062992125984E-4","2.17754228061262E-4","false","AADAT"
"TMEM109","TMEM109","TMEM109","0.001901804889617976","4.30610236220472E-4","0.00337299954301548","false","TMEM109"
"IL10RA","IL10RA","IL10RA","0.00363036925564259","0.0038877389682697","0.00337299954301548","false","IL10RA"
"COQ5","COQ5","COQ5","0.0016446729028364029","6.15157480314961E-5","0.00322783005764131","false","COQ5"
"PPM1H","PPM1H","PPM1H","0.008990550500474004","0.0174730078021384","5.0809319880961E-4","false","PPM1H"
"ITFG2","ITFG2","ITFG2","0.002256346444194378","0.00364167597614371","8.71016912245046E-4","false","ITFG2"
"FOXM1","FOXM1","FOXM1","1.7592735938992256E-4","6.15157480314961E-5","2.90338970748349E-4","false","FOXM1"
"PARP11","PARP11","PARP11","8.747385770475635E-4","0.00116879921259843","5.80677941496697E-4","false","PARP11"
"MDM1","MDM1","MDM1","0.003009213091099465","0.00302651849582875","0.00299190768637018","false","MDM1"
"C2CD5","C2CD5","C2CD5","4.4721372820385953E-4","6.76673228346457E-4","2.17754228061262E-4","false","C2CD5"
"PHACTR1","PHACTR1","PHACTR1","0.005142774910228222","7.38188976377953E-4","0.00954736084407849","false","PHACTR1"
"FAM120B","FAM120B","FAM120B","8.218427137206294E-4","0.00135334645669291","2.90338970748349E-4","false","FAM120B"
"BICRAL","BICRAL","BICRAL","0.0032159639598252927","0.00556091100740554","8.71016912245046E-4","false","BICRAL"
"HARS2","HARS2","HARS2","0.002322694776807769","4.92125984251968E-4","0.00415326356936357","false","HARS2"
"WNT5A","WNT5A","WNT5A","0.00203322411110444","0.00305026182458966","0.00101618639761922","false","WNT5A"
"PCSK4","PCSK4","PCSK4","0.002965799850957684","4.92125984251968E-4","0.0054394737176634","false","PCSK4"
"FANCL","FANCL","FANCL","5.923832135780334E-4","6.76673228346457E-4","5.0809319880961E-4","false","FANCL"
"ORC2","ORC2","ORC2","0.008191077902164926","0.00477270276947155","0.0116094530348583","false","ORC2"
"GBP1","GBP1","GBP1","0.0020666632543523103","6.15157480314961E-4","0.00351816902838966","false","GBP1"
"NSL1","NSL1","NSL1","3.46320221452049E-4","1.84547244094488E-4","5.0809319880961E-4","false","NSL1"
"ARID1A","ARID1A","ARID1A","0.004767605629266555","7.99704724409449E-4","0.00873550653412366","false","ARID1A"
"MTARC2","MTARC2","MTARC2","0.001531512306541115","0.00306302461308223","0.0","false","MTARC2"
"ZNF430","ZNF430","ZNF430",,,"0.00413294834929583","false","ZNF430"
"MLH3","MLH3","MLH3","8.40895315655043E-4","7.38188976377953E-4","9.43601654932133E-4","false","MLH3"
"NRDE2","NRDE2","NRDE2","0.020514150374404874","7.99704724409449E-4","0.0402285960244003","false","NRDE2"
"ATAD2B","ATAD2B","ATAD2B","0.00808545762855511","0.010407001189289","0.00576391406782122","false","ATAD2B"
"PLXDC2","PLXDC2","PLXDC2","3.24182232140867E-4","4.30610236220472E-4","2.17754228061262E-4","false","PLXDC2"
"DNAJC15","DNAJC15","DNAJC15","0.003735971902592055","0.00290348699976576","0.00456845680541835","false","DNAJC15"
"PROSER1","PROSER1","PROSER1","0.0026063883304489463","0.00499502243283663","2.17754228061262E-4","false","PROSER1"
"ALG5","ALG5","ALG5","6.231410875937814E-4","7.38188976377953E-4","5.0809319880961E-4","false","ALG5"
"PMS2","PMS2","PMS2","0.00339561298401773","0.00679122596803546","0.0","false","PMS2"
"DCAF10","DCAF10","DCAF10","0.001630119969223831","0.00253439251157679","7.25847426870872E-4","false","DCAF10"
"NFE2","NFE2","NFE2","0.001602846034165066","1.23031496062992E-4","0.00308266057226714","false","NFE2"
"KCNJ2","KCNJ2","KCNJ2","0.00195983669869249","0.00290348699976576","0.00101618639761922","false","KCNJ2"
"STX16","STX16","STX16","0.01284190270013275","0.0127678269970397","0.0129159784032258","false","STX16"
"HIF3A","HIF3A","HIF3A","1.08877114030631E-4","0.0","2.17754228061262E-4","false","HIF3A"
"TTF1","TTF1","TTF1","4.890405968751985E-4","6.15157480314961E-4","3.62923713435436E-4","false","TTF1"
"RHOJ","RHOJ","RHOJ",,,"0.00917101499024618","false","RHOJ"
"ZBTB1","ZBTB1","ZBTB1","0.002012666926699265","3.0757874015748E-4","0.00371775511324105","false","ZBTB1"
"FAM78A","FAM78A","FAM78A","1.451694853741745E-4","0.0","2.90338970748349E-4","false","FAM78A"
"TMOD2","TMOD2","TMOD2",,,"0.00235681314539626","false","TMOD2"
"THAP10","THAP10","THAP10","3.62923713435436E-4","0.0","7.25847426870872E-4","false","THAP10"
"PLD2","PLD2","PLD2","0.01385790596092773","0.0247783208349625","0.00293749108689296","false","PLD2"
"RAB2B","RAB2B","RAB2B","3.266313420918925E-4","0.0","6.53262684183785E-4","false","RAB2B"
"ASH2L","ASH2L","ASH2L","0.002679775742860896","0.00514179725766053","2.17754228061262E-4","false","ASH2L"
"ERMARD","ERMARD","ERMARD","0.0016805010872795781","3.69094488188976E-4","0.00299190768637018","false","ERMARD"
"GTPBP3","GTPBP3","GTPBP3","0.0024689647265080583","9.84251968503937E-4","0.00395367748451218","false","GTPBP3"
"USHBP1","USHBP1","USHBP1","0.0010900436951577985","0.0015994094488189","5.80677941496697E-4","false","USHBP1"
"IQCN","IQCN","IQCN","0.002197916083539655","0.0038877389682697","5.0809319880961E-4","false","IQCN"
"HELZ2","HELZ2","HELZ2","0.003633475035190785","3.0757874015748E-4","0.00695937133022409","false","HELZ2"
"UCK1","UCK1","UCK1","0.007410979811090245","0.0120296380206617","0.00279232160151879","false","UCK1"
"YIPF2","YIPF2","YIPF2","3.62923713435436E-4","0.0","7.25847426870872E-4","false","YIPF2"
"DNAJB1","DNAJB1","DNAJB1","0.005549820816096555","0.0105915484333835","5.0809319880961E-4","false","DNAJB1"
"NUP210","NUP210","NUP210","0.005507968476737735","0.00659264963343129","0.00442328732004418","false","NUP210"
"KDM6B","KDM6B","KDM6B","0.0051987843971305295","0.00568394250346853","0.00471362629079253","false","KDM6B"
"PIK3C2B","PIK3C2B","PIK3C2B","4.52748225531655E-4","6.15157480314961E-4","2.90338970748349E-4","false","PIK3C2B"
"ZNF767P","ZNF767P","ZNF767P","7.68310572967956E-4","7.38188976377953E-4","7.98432169557959E-4","false","ZNF767P"
