"collection","database","set_id","set","set_short","set_size","set_size_DB","size_ratio","set_size_in_input","input_size","background_size","p_value","adj_p_value"
"C5","GOBP","04812","GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC...(04812)",12,15,0.8,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","04878","GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY","GOBP_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED...(04878)",12,15,0.8,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","05284","GOBP_PROTEIN_DEMETHYLATION","GOBP_PROTEIN_DEMETHYLATION",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","05371","GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY","GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","05461","GOBP_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS","GOBP_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",12,13,0.923,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","05954","GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME","GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN...(05954)",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","06003","GOBP_REGULATION_OF_GASTRULATION","GOBP_REGULATION_OF_GASTRULATION",12,17,0.706,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","06067","GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION","GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION",12,16,0.75,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","06264","GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION","GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION",12,13,0.923,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","06510","GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY","GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","06576","GOBP_REGULATION_OF_REGULATORY_NCRNA_PROCESSING","GOBP_REGULATION_OF_REGULATORY_NCRNA_PROCESSING",12,17,0.706,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","06679","GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY","GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY",12,16,0.75,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","06686","GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS","GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","06758","GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION","GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION",12,13,0.923,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","07011","GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS","GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","07054","GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION","GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","07365","GOBP_SNO_S_RNA_PROCESSING","GOBP_SNO_S_RNA_PROCESSING",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","07524","GOBP_SYNAPTIC_VESICLE_CLUSTERING","GOBP_SYNAPTIC_VESICLE_CLUSTERING",12,16,0.75,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","07543","GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS","GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS",12,15,0.8,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","07592","GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY","GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",12,13,0.923,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","07646","GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_I_PROMOTER","GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_I_PROMOTER",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOBP","07777","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY","GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS...(07777)",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOCC","08285","GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE","GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOCC","08317","GOCC_GEMINI_OF_COILED_BODIES","GOCC_GEMINI_OF_COILED_BODIES",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOCC","08673","GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT","GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOCC","08701","GOCC_PRONUCLEUS","GOCC_PRONUCLEUS",12,14,0.857,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOCC","08731","GOCC_PRP19_COMPLEX","GOCC_PRP19_COMPLEX",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOCC","08784","GOCC_SCAR_COMPLEX","GOCC_SCAR_COMPLEX",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOCC","08892","GOCC_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX","GOCC_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX",12,13,0.923,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOCC","08910","GOCC_TRAPPII_PROTEIN_COMPLEX","GOCC_TRAPPII_PROTEIN_COMPLEX",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09050","GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY","GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY",12,17,0.706,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09221","GOMF_CARBOHYDRATE_MONOATOMIC_CATION_SYMPORTER_ACTIVITY","GOMF_CARBOHYDRATE_MONOATOMIC_CATION_SYMPORTER_ACTIVITY",12,16,0.75,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09333","GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY","GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE...(09333)",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09391","GOMF_DIPEPTIDASE_ACTIVITY","GOMF_DIPEPTIDASE_ACTIVITY",12,17,0.706,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09396","GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY","GOMF_DNA_APURINIC_OR_APYRIMIDINIC_SITE...(09396)",12,13,0.923,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09432","GOMF_DYNACTIN_BINDING","GOMF_DYNACTIN_BINDING",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09434","GOMF_DYNEIN_HEAVY_CHAIN_BINDING","GOMF_DYNEIN_HEAVY_CHAIN_BINDING",12,16,0.75,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09452","GOMF_ENOYL_COA_HYDRATASE_ACTIVITY","GOMF_ENOYL_COA_HYDRATASE_ACTIVITY",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09659","GOMF_HISTONE_H4K12_ACETYLTRANSFERASE_ACTIVITY","GOMF_HISTONE_H4K12_ACETYLTRANSFERASE_ACTIVITY",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09726","GOMF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING","GOMF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING",12,16,0.75,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","09824","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING",12,17,0.706,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","10021","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE...(10021)",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","10311","GOMF_PROTEIN_CONTAINING_COMPLEX_DESTABILIZING_ACTIVITY","GOMF_PROTEIN_CONTAINING_COMPLEX_DESTABILIZING_ACTIVITY",12,15,0.8,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","10415","GOMF_RNA_7_METHYLGUANOSINE_CAP_BINDING","GOMF_RNA_7_METHYLGUANOSINE_CAP_BINDING",12,13,0.923,1,1591,16972,0.693208155431668,0.783624448272202
"C5","GOMF","10662","GOMF_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY","GOMF_TRNA_GUANINE_METHYLTRANSFERASE_ACTIVITY",12,12,1,1,1591,16972,0.693208155431668,0.783624448272202
"CELLMARKER","CELLMARKER","16045","CELLMARKER_Endothelial Cell Kidney Human","Endothelial Cell Kidney",12,17,0.706,1,1591,16972,0.693208155431668,0.720481918924061
"C5","GOBP","02966","GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM","GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM",108,152,0.711,9,1591,16972,0.693270202466259,0.783624448272202
"C2","WP","14296","WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3","WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3",25,32,0.781,2,1591,16972,0.69409173111379,0.79020163610983
"C2","WP","14542","WP_ONE_CARBON_METABOLISM","WP_ONE_CARBON_METABOLISM",25,29,0.862,2,1591,16972,0.69409173111379,0.79020163610983
"C5","GOBP","00638","GOBP_BICARBONATE_TRANSPORT","GOBP_BICARBONATE_TRANSPORT",25,35,0.714,2,1591,16972,0.69409173111379,0.783624448272202
"C5","GOBP","01813","GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS","GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS",25,27,0.926,2,1591,16972,0.69409173111379,0.783624448272202
"C5","GOBP","02847","GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS","GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS",25,26,0.962,2,1591,16972,0.69409173111379,0.783624448272202
"C5","GOBP","05027","GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY",25,31,0.806,2,1591,16972,0.69409173111379,0.783624448272202
"C5","GOBP","05325","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",25,27,0.926,2,1591,16972,0.69409173111379,0.783624448272202
"C5","GOBP","07665","GOBP_TRANSLESION_SYNTHESIS","GOBP_TRANSLESION_SYNTHESIS",25,25,1,2,1591,16972,0.69409173111379,0.783624448272202
"C5","GOMF","09000","GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY","GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY",25,34,0.735,2,1591,16972,0.69409173111379,0.783624448272202
"C5","GOMF","10210","GOMF_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY","GOMF_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY",25,26,0.962,2,1591,16972,0.69409173111379,0.783624448272202
"C5","GOCC","08095","GOCC_CHROMOSOME_TELOMERIC_REGION","GOCC_CHROMOSOME_TELOMERIC_REGION",154,171,0.901,13,1591,16972,0.695224020654661,0.78474211870825
"C5","GOCC","08244","GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX","GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX",120,126,0.952,10,1591,16972,0.698245600740816,0.787991453639963
"C2","WP","14725","WP_TRANSLATION_FACTORS","WP_TRANSLATION_FACTORS",50,50,1,4,1591,16972,0.701804570636779,0.798616291884107
"C5","GOMF","09442","GOMF_ELECTRON_TRANSFER_ACTIVITY","GOMF_ELECTRON_TRANSFER_ACTIVITY",109,117,0.932,9,1591,16972,0.703746017687474,0.794036329349035
"C5","GOBP","02819","GOBP_MICROTUBULE_DEPOLYMERIZATION","GOBP_MICROTUBULE_DEPOLYMERIZATION",38,46,0.826,3,1591,16972,0.704629909422532,0.794870973927136
"C2","REACTOME","13118","REACTOME_PCP_CE_PATHWAY","REACTOME_PCP_CE_PATHWAY",86,92,0.935,7,1591,16972,0.706989712348704,0.80377997058692
"C2","WP","14637","WP_RETINOBLASTOMA_GENE_IN_CANCER","WP_RETINOBLASTOMA_GENE_IN_CANCER",86,89,0.966,7,1591,16972,0.706989712348704,0.80377997058692
"C5","GOBP","02815","GOBP_MICROTUBULE_BASED_TRANSPORT","GOBP_MICROTUBULE_BASED_TRANSPORT",190,215,0.884,16,1591,16972,0.710847661135596,0.801721007057001
"C5","GOBP","02817","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION",559,669,0.836,49,1591,16972,0.713340534875395,0.801982619204176
"C5","GOBP","07174","GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS","GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",337,394,0.855,29,1591,16972,0.714673932251771,0.801982619204176
"C2","REACTOME","12223","REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A","REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A",26,26,1,2,1591,16972,0.714798004898571,0.81080102611382
"C2","REACTOME","12300","REACTOME_CALNEXIN_CALRETICULIN_CYCLE","REACTOME_CALNEXIN_CALRETICULIN_CYCLE",26,26,1,2,1591,16972,0.714798004898571,0.81080102611382
"C2","REACTOME","12604","REACTOME_FGFR2_ALTERNATIVE_SPLICING","REACTOME_FGFR2_ALTERNATIVE_SPLICING",26,27,0.963,2,1591,16972,0.714798004898571,0.81080102611382
"C2","REACTOME","13126","REACTOME_PEROXISOMAL_LIPID_METABOLISM","REACTOME_PEROXISOMAL_LIPID_METABOLISM",26,29,0.897,2,1591,16972,0.714798004898571,0.81080102611382
"C2","WP","14228","WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES","WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES",26,35,0.743,2,1591,16972,0.714798004898571,0.81080102611382
"C5","GOBP","00687","GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS","GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS",26,27,0.963,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOBP","01274","GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",26,30,0.867,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOBP","02671","GOBP_MATERNAL_PLACENTA_DEVELOPMENT","GOBP_MATERNAL_PLACENTA_DEVELOPMENT",26,35,0.743,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOBP","03308","GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",26,32,0.812,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOBP","04480","GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION","GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",26,27,0.963,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOBP","06881","GOBP_RESCUE_OF_STALLED_RIBOSOME","GOBP_RESCUE_OF_STALLED_RIBOSOME",26,29,0.897,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOBP","07370","GOBP_SNRNA_PROCESSING","GOBP_SNRNA_PROCESSING",26,28,0.929,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOBP","07871","GOBP_VESICLE_TARGETING_ROUGH_ER_TO_CIS_GOLGI","GOBP_VESICLE_TARGETING_ROUGH_ER_TO_CIS_GOLGI",26,27,0.963,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOCC","08923","GOCC_U2_SNRNP","GOCC_U2_SNRNP",26,28,0.929,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOMF","10340","GOMF_PROTEIN_PHOSPHATASE_2A_BINDING","GOMF_PROTEIN_PHOSPHATASE_2A_BINDING",26,29,0.897,2,1591,16972,0.714798004898571,0.801982619204176
"C5","GOMF","10690","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING","GOMF_UBIQUITIN_CONJUGATING_ENZYME_BINDING",26,31,0.839,2,1591,16972,0.714798004898571,0.801982619204176
"C2","REACTOME","13409","REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION","REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN...(13409)",75,96,0.781,6,1591,16972,0.716432282132221,0.811909490192161
"C5","GOBP","01441","GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS","GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS",75,95,0.789,6,1591,16972,0.716432282132221,0.801982619204176
"C5","GOBP","03987","GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS","GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",168,184,0.913,14,1591,16972,0.717322111187458,0.801982619204176
"C5","GOCC","08493","GOCC_MITOCHONDRION","GOCC_MITOCHONDRION",1502,1665,0.902,135,1591,16972,0.71817737903288,0.801982619204176
"C5","GOBP","02505","GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS","GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS",87,108,0.806,7,1591,16972,0.718384253423059,0.801982619204176
"C2","WP","14543","WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS","WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS",39,52,0.75,3,1591,16972,0.721386154237993,0.811909490192161
"C5","GOBP","06276","GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS","GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE...(06276)",39,48,0.812,3,1591,16972,0.721386154237993,0.801982619204176
"C5","GOCC","08100","GOCC_CILIARY_BASE","GOCC_CILIARY_BASE",39,47,0.83,3,1591,16972,0.721386154237993,0.801982619204176
"C5","GOCC","08235","GOCC_ENDONUCLEASE_COMPLEX","GOCC_ENDONUCLEASE_COMPLEX",39,39,1,3,1591,16972,0.721386154237993,0.801982619204176
"C2","BIOCARTA","00197","BIOCARTA_P27_PATHWAY","BIOCARTA_P27_PATHWAY",13,13,1,1,1591,16972,0.721987980001728,0.811909490192161
"C2","KEGG_MEDICUS","10825","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION",13,15,0.867,1,1591,16972,0.721987980001728,0.811909490192161
"C2","KEGG_MEDICUS","10874","KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES","KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND...(10874)",13,15,0.867,1,1591,16972,0.721987980001728,0.811909490192161
"C2","KEGG_MEDICUS","10967","KEGG_MEDICUS_REFERENCE_DOUBLE_STRAND_BREAK_SIGNALING","KEGG_MEDICUS_REFERENCE_DOUBLE_STRAND_BREAK_SIGNALING",13,13,1,1,1591,16972,0.721987980001728,0.811909490192161
"C2","KEGG_MEDICUS","11236","KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P15_CELL_CYCLE_G1_S","KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P15_CELL_CYCLE_G1_S",13,13,1,1,1591,16972,0.721987980001728,0.811909490192161
"C2","PID","11581","PID_ERB_GENOMIC_PATHWAY","PID_ERB_GENOMIC_PATHWAY",13,15,0.867,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","12134","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",13,18,0.722,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","12538","REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS","REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS",13,15,0.867,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","12559","REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN","REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND...(12559)",13,13,1,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","13044","REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE","REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE",13,18,0.722,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","13169","REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN","REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN",13,15,0.867,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","13637","REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX","REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND...(13637)",13,15,0.867,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","13654","REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION","REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION",13,13,1,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","13703","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES...(13703)",13,14,0.929,1,1591,16972,0.721987980001728,0.811909490192161
"C2","REACTOME","13811","REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4","REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4",13,15,0.867,1,1591,16972,0.721987980001728,0.811909490192161
"C2","WP","14294","WP_H19_ACTION_RB_E2F1_SIGNALING_AND_CDK_BETA_CATENIN_ACTIVITY","WP_H19_ACTION_RB_E2F1_SIGNALING_AND_CDK_BETA...(14294)",13,14,0.929,1,1591,16972,0.721987980001728,0.811909490192161
"C2","WP","14621","WP_QUERCETIN_AND_NF_KB_AP_1_INDUCED_APOPTOSIS","WP_QUERCETIN_AND_NF_KB_AP_1_INDUCED_APOPTOSIS",13,16,0.812,1,1591,16972,0.721987980001728,0.811909490192161
"C5","GOBP","00939","GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS","GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS",13,17,0.765,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","00981","GOBP_CELLULAR_RESPONSE_TO_SALT_STRESS","GOBP_CELLULAR_RESPONSE_TO_SALT_STRESS",13,14,0.929,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","01066","GOBP_CELL_MIGRATION_IN_HINDBRAIN","GOBP_CELL_MIGRATION_IN_HINDBRAIN",13,17,0.765,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","01310","GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR","GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR",13,14,0.929,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","01472","GOBP_DNA_DEAMINATION","GOBP_DNA_DEAMINATION",13,13,1,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","01693","GOBP_ERBB2_SIGNALING_PATHWAY","GOBP_ERBB2_SIGNALING_PATHWAY",13,18,0.722,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","01710","GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER","GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER",13,16,0.812,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","01934","GOBP_GENOMIC_IMPRINTING","GOBP_GENOMIC_IMPRINTING",13,18,0.722,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","02037","GOBP_GMP_BIOSYNTHETIC_PROCESS","GOBP_GMP_BIOSYNTHETIC_PROCESS",13,14,0.929,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","02125","GOBP_HEPARIN_METABOLIC_PROCESS","GOBP_HEPARIN_METABOLIC_PROCESS",13,17,0.765,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","02188","GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS","GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS",13,14,0.929,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","02253","GOBP_INNER_CELL_MASS_CELL_PROLIFERATION","GOBP_INNER_CELL_MASS_CELL_PROLIFERATION",13,14,0.929,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","02502","GOBP_LIPOPROTEIN_CATABOLIC_PROCESS","GOBP_LIPOPROTEIN_CATABOLIC_PROCESS",13,15,0.867,1,1591,16972,0.721987980001728,0.801982619204176
"C5","GOBP","03151","GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING","GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING",13,15,0.867,1,1591,16972,0.721987980001728,0.801982619204176
