tissue	assay	contrast_type	contrast	contrast_short	collection	database	set_id	set	set_short	set_size	set_size_DB	size_ratio	direction	t	df	z.std	p_value	adj_p_value
adipose	prot-pr	NA	NA	NA	C5	GOBP	06205	GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY	114	159	0.717	Down	-1.40962563612291	7507	-1.4094854314785	0.1586916782864	0.422622495095913
adipose	prot-pr	NA	NA	NA	C5	GOBP	02564	GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	18	22	0.818	Down	-1.40828265307997	7507	-1.40814275943772	0.159088801705324	0.422622495095913
adipose	prot-pr	NA	NA	NA	C5	GOBP	04106	GOBP_OXYGEN_TRANSPORT	GOBP_OXYGEN_TRANSPORT	12	15	0.8	Down	-1.40692738800661	7507	-1.40678780769651	0.159490318987911	0.422622495095913
adipose	prot-pr	NA	NA	NA	C5	GOBP	04101	GOBP_OXALOACETATE_METABOLIC_PROCESS	GOBP_OXALOACETATE_METABOLIC_PROCESS	8	9	0.889	Down	-1.40139911638526	7507	-1.4012608088497	0.161136096161692	0.42555069691024
adipose	prot-pr	NA	NA	NA	C5	GOBP	01814	GOBP_FATTY_ACYL_COA_CATABOLIC_PROCESS	GOBP_FATTY_ACYL_COA_CATABOLIC_PROCESS	5	6	0.833	Down	-1.39323944996404	7507	-1.39310300540968	0.163588644429025	0.426565195653351
adipose	prot-pr	NA	NA	NA	C5	GOBP	02565	GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	10	14	0.714	Down	-1.39201430379585	7507	-1.39187813735953	0.163959303284801	0.426565195653351
adipose	prot-pr	NA	NA	NA	C5	GOBP	02230	GOBP_IMP_BIOSYNTHETIC_PROCESS	GOBP_IMP_BIOSYNTHETIC_PROCESS	10	11	0.909	Down	-1.38945350204279	7507	-1.38931791558189	0.164736098402941	0.427174001460016
adipose	prot-pr	NA	NA	NA	C5	GOBP	06467	GOBP_REGULATION_OF_PLATELET_AGGREGATION	GOBP_REGULATION_OF_PLATELET_AGGREGATION	19	27	0.704	Up	1.38662206252154	7507	1.38648711521243	0.165598211984579	0.428671500673455
adipose	prot-pr	NA	NA	NA	C5	GOBP	05371	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY	11	12	0.917	Down	-1.38394595342485	7507	-1.38381160816335	0.166416147692374	0.428671500673455
adipose	prot-pr	NA	NA	NA	C5	GOBP	05374	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM	11	14	0.786	Down	-1.38394595342485	7507	-1.38381160816335	0.166416147692374	0.428671500673455
adipose	prot-pr	NA	NA	NA	C5	GOBP	02193	GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	24	31	0.774	Down	-1.37927381881323	7507	-1.37914051990543	0.167851432772703	0.430290155023183
adipose	prot-pr	NA	NA	NA	C5	GOBP	07184	GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS	248	325	0.763	Down	-1.37302244383059	7507	-1.37289053555568	0.169786379306338	0.43383727439639
adipose	prot-pr	NA	NA	NA	C5	GOBP	06762	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN...(06762)	10	14	0.714	Down	-1.37108757529118	7507	-1.37095609525833	0.170388642955487	0.434302669291969
adipose	prot-pr	NA	NA	NA	C5	GOBP	04473	GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	6	8	0.75	Down	-1.36403211986504	7507	-1.36390219273373	0.172598350628462	0.438177103047096
adipose	prot-pr	NA	NA	NA	C5	GOBP	07163	GOBP_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	GOBP_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	8	9	0.889	Up	1.35568439765952	7507	1.35555629034847	0.175240387050842	0.441143129005239
adipose	prot-pr	NA	NA	NA	C5	GOBP	02691	GOBP_MEGAKARYOCYTE_DEVELOPMENT	GOBP_MEGAKARYOCYTE_DEVELOPMENT	18	23	0.783	Up	1.34759571928123	7507	1.34746935731913	0.177829115984517	0.445705459489857
adipose	prot-pr	NA	NA	NA	C5	GOBP	07771	GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	23	24	0.958	Up	1.34226048771378	7507	1.3421352673264	0.179552140650861	0.447175742696924
adipose	prot-pr	NA	NA	NA	C5	GOBP	01747	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CYTOSKELETON_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CYTOSKELETON_POLARITY	5	7	0.714	Up	1.34067606712471	7507	1.34055118428347	0.180066215514164	0.447747588024162
adipose	prot-pr	NA	NA	NA	C5	GOBP	07165	GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	8	9	0.889	Down	-1.33835593478357	7507	-1.33823154501248	0.180820968992708	0.448915150149088
adipose	prot-pr	NA	NA	NA	C5	GOBP	05444	GOBP_PROTEOGLYCAN_CATABOLIC_PROCESS	GOBP_PROTEOGLYCAN_CATABOLIC_PROCESS	8	11	0.727	Up	1.331395616659	7507	1.3312726974586	0.183099298474637	0.453141974526852
adipose	prot-pr	NA	NA	NA	C5	GOBP	02857	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C	10	14	0.714	Down	-1.32554557651342	7507	-1.32542388333864	0.185030599868288	0.455089318402546
adipose	prot-pr	NA	NA	NA	C5	GOBP	02741	GOBP_MEMBRANE_TO_MEMBRANE_DOCKING	GOBP_MEMBRANE_TO_MEMBRANE_DOCKING	5	5	1	Up	1.32489304162377	7507	1.32477148464197	0.185246955305451	0.455089318402546
adipose	prot-pr	NA	NA	NA	C5	GOBP	03183	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPIRATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPIRATION	7	10	0.7	Down	-1.32463730143595	7507	-1.32451579779991	0.185331799933947	0.455089318402546
adipose	prot-pr	NA	NA	NA	C5	GOBP	05193	GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR...(05193)	18	24	0.75	Up	1.31971973128133	7507	1.31959925005744	0.186968853398811	0.457488265791769
adipose	prot-pr	NA	NA	NA	C5	GOBP	07719	GOBP_TUBULIN_COMPLEX_ASSEMBLY	GOBP_TUBULIN_COMPLEX_ASSEMBLY	9	9	1	Down	-1.31898495233592	7507	-1.31886462333202	0.187214374949504	0.457488265791769
adipose	prot-pr	NA	NA	NA	C5	GOBP	01543	GOBP_ELASTIC_FIBER_ASSEMBLY	GOBP_ELASTIC_FIBER_ASSEMBLY	9	10	0.9	Up	1.31821660769795	7507	1.31809643771553	0.187471366858762	0.457488265791769
adipose	prot-pr	NA	NA	NA	C5	GOBP	03968	GOBP_NUCLEOPHAGY	GOBP_NUCLEOPHAGY	15	19	0.789	Up	1.31586271234774	7507	1.31574302857537	0.188260306863918	0.458702357591032
adipose	prot-pr	NA	NA	NA	C5	GOBP	02378	GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION	GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION	11	11	1	Down	-1.29624021159027	7507	-1.29612452453607	0.194932586996904	0.471341825336709
adipose	prot-pr	NA	NA	NA	C5	GOBP	05459	GOBP_PSEUDOURIDINE_SYNTHESIS	GOBP_PSEUDOURIDINE_SYNTHESIS	13	18	0.722	Down	-1.29449071401125	7507	-1.29437537843315	0.195535791041547	0.471341825336709
adipose	prot-pr	NA	NA	NA	C5	GOBP	02874	GOBP_MITOCHONDRIAL_RNA_MODIFICATION	GOBP_MITOCHONDRIAL_RNA_MODIFICATION	7	10	0.7	Down	-1.29153120117445	7507	-1.29141645836491	0.1965593065971	0.471341825336709
adipose	prot-pr	NA	NA	NA	C5	GOBP	03937	GOBP_NUCLEAR_EXPORT	GOBP_NUCLEAR_EXPORT	127	168	0.756	Up	1.29075446494957	7507	1.29063987734005	0.196828581494821	0.471341825336709
adipose	prot-pr	NA	NA	NA	C5	GOBP	00393	GOBP_AGGREPHAGY	GOBP_AGGREPHAGY	8	10	0.8	Down	-1.29020265615946	7507	-1.29008817871262	0.197020043795466	0.471341825336709
adipose	prot-pr	NA	NA	NA	C5	GOBP	03978	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	57	78	0.731	Down	-1.28898841126991	7507	-1.28887417595771	0.197441833169429	0.471583376947924
adipose	prot-pr	NA	NA	NA	C5	GOBP	01883	GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS	GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS	8	9	0.889	Down	-1.28670985263616	7507	-1.28659607067105	0.198235113985542	0.472760711232187
adipose	prot-pr	NA	NA	NA	C5	GOBP	07536	GOBP_SYNAPTIC_VESICLE_RECYCLING_VIA_ENDOSOME	GOBP_SYNAPTIC_VESICLE_RECYCLING_VIA_ENDOSOME	5	5	1	Down	-1.2833452592723	7507	-1.28323214429515	0.1994107575105	0.473209444378417
adipose	prot-pr	NA	NA	NA	C5	GOBP	02432	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	29	37	0.784	Down	-1.28101741161437	7507	-1.28090475640479	0.200227121954273	0.473209444378417
adipose	prot-pr	NA	NA	NA	C5	GOBP	07171	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	48	60	0.8	Down	-1.27567053973211	7507	-1.27555893532487	0.202111478156671	0.476946726564618
adipose	prot-pr	NA	NA	NA	C5	GOBP	05262	GOBP_PROTEASOME_ASSEMBLY	GOBP_PROTEASOME_ASSEMBLY	12	12	1	Down	-1.274540227218	7507	-1.27442884401349	0.202511475412346	0.477175242962623
adipose	prot-pr	NA	NA	NA	C5	GOBP	07938	GOBP_ZYMOGEN_ACTIVATION	GOBP_ZYMOGEN_ACTIVATION	42	60	0.7	Down	-1.27249993608868	7507	-1.27238895134701	0.203234957737233	0.478164160655313
adipose	prot-pr	NA	NA	NA	C5	GOBP	06312	GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS	GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS	7	7	1	Up	1.26500162527758	7507	1.26489209585795	0.205910011156537	0.480864031988708
adipose	prot-pr	NA	NA	NA	C5	GOBP	00977	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES	13	17	0.765	Up	1.26162318152105	7507	1.26151430316512	0.207123610023725	0.482267103812638
adipose	prot-pr	NA	NA	NA	C5	GOBP	05113	GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN...(05113)	5	5	1	Down	-1.25697081081653	7507	-1.25686282431844	0.20880331212377	0.485071001332471
adipose	prot-pr	NA	NA	NA	C5	GOBP	01730	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	8	9	0.889	Down	-1.25578526307551	7507	-1.25567750297693	0.209232918983272	0.485071001332471
adipose	prot-pr	NA	NA	NA	C5	GOBP	07489	GOBP_SUCCINYL_COA_METABOLIC_PROCESS	GOBP_SUCCINYL_COA_METABOLIC_PROCESS	9	10	0.9	Down	-1.25573166346118	7507	-1.25562391358999	0.20925235699158	0.485071001332471
adipose	prot-pr	NA	NA	NA	C5	GOBP	04504	GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	12	15	0.8	Down	-1.25473707703622	7507	-1.25462951681208	0.209613283166354	0.485193099564471
adipose	prot-pr	NA	NA	NA	C5	GOBP	02431	GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT	GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT	18	22	0.818	Down	-1.25175535704692	7507	-1.25164836389024	0.210698023211835	0.485319193026515
adipose	prot-pr	NA	NA	NA	C5	GOBP	02197	GOBP_HYPEROSMOTIC_SALINITY_RESPONSE	GOBP_HYPEROSMOTIC_SALINITY_RESPONSE	8	10	0.8	Down	-1.25035345297364	7507	-1.25024672566439	0.211209432797435	0.485319193026515
adipose	prot-pr	NA	NA	NA	C5	GOBP	00449	GOBP_AMINO_SUGAR_CATABOLIC_PROCESS	GOBP_AMINO_SUGAR_CATABOLIC_PROCESS	12	15	0.8	Down	-1.24485341521183	7507	-1.244747726157	0.213224496586132	0.487813019806064
adipose	prot-pr	NA	NA	NA	C5	GOBP	07812	GOBP_VACUOLE_FUSION	GOBP_VACUOLE_FUSION	11	12	0.917	Down	-1.24175792128197	7507	-1.24165281326056	0.214364686879188	0.488709915199407
adipose	prot-pr	NA	NA	NA	C5	GOBP	02052	GOBP_GOLGI_VESICLE_TRANSPORT	GOBP_GOLGI_VESICLE_TRANSPORT	237	300	0.79	Down	-1.23984405458514	7507	-1.23973930461293	0.215071834327068	0.489195183859545
adipose	prot-pr	NA	NA	NA	C5	GOBP	05482	GOBP_PURINE_NUCLEOSIDE_CATABOLIC_PROCESS	GOBP_PURINE_NUCLEOSIDE_CATABOLIC_PROCESS	7	8	0.875	Down	-1.23848534040302	7507	-1.23838084407056	0.215574880086025	0.489423005772508
adipose	prot-pr	NA	NA	NA	C5	GOBP	07781	GOBP_UDP_GLUCOSE_METABOLIC_PROCESS	GOBP_UDP_GLUCOSE_METABOLIC_PROCESS	6	6	1	Down	-1.23789454264489	7507	-1.23779015645789	0.215793879292325	0.489423005772508
adipose	prot-pr	NA	NA	NA	C5	GOBP	02122	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS	7	9	0.778	Up	1.22295954276013	7507	1.22285791242717	0.221383367391607	0.500645216808924
adipose	prot-pr	NA	NA	NA	C5	GOBP	05363	GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	22	30	0.733	Down	-1.22048927478223	7507	-1.22038809500203	0.222317788218458	0.500645216808924
adipose	prot-pr	NA	NA	NA	C5	GOBP	04248	GOBP_PIGMENT_ACCUMULATION	GOBP_PIGMENT_ACCUMULATION	9	12	0.75	Down	-1.21833909683102	7507	-1.21823830801127	0.223133426065499	0.500645216808924
adipose	prot-pr	NA	NA	NA	C5	GOBP	04253	GOBP_PIGMENT_GRANULE_MATURATION	GOBP_PIGMENT_GRANULE_MATURATION	9	10	0.9	Down	-1.21833909683102	7507	-1.21823830801127	0.223133426065499	0.500645216808924
adipose	prot-pr	NA	NA	NA	C5	GOBP	04355	GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	30	41	0.732	Up	1.21769830147637	7507	1.21759762895284	0.223376915903673	0.500645216808924
adipose	prot-pr	NA	NA	NA	C5	GOBP	02676	GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC...(02676)	19	25	0.76	Down	-1.21682231915212	7507	-1.21672180544669	0.223710079739276	0.500645216808924
adipose	prot-pr	NA	NA	NA	C5	GOBP	01648	GOBP_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	GOBP_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	7	9	0.778	Down	-1.2162093943024	7507	-1.21610899161109	0.223943405744527	0.500645216808924
adipose	prot-pr	NA	NA	NA	C5	GOBP	07199	GOBP_RNA_LOCALIZATION	GOBP_RNA_LOCALIZATION	152	197	0.772	Up	1.20970783977492	7507	1.20960860904857	0.226429113109178	0.503389173030183
adipose	prot-pr	NA	NA	NA	C5	GOBP	01249	GOBP_COPII_COATED_VESICLE_CARGO_LOADING	GOBP_COPII_COATED_VESICLE_CARGO_LOADING	12	16	0.75	Down	-1.2097076569215	7507	-1.20960842622796	0.22642918329439	0.503389173030183
adipose	prot-pr	NA	NA	NA	C5	GOBP	05187	GOBP_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION	GOBP_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION	14	20	0.7	Up	1.206456496719	7507	1.2063578482428	0.227679541458711	0.504743096135227
adipose	prot-pr	NA	NA	NA	C5	GOBP	06510	GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY	GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY	11	14	0.786	Down	-1.20195945210811	7507	-1.2018616047653	0.229417152447664	0.507879884602845
adipose	prot-pr	NA	NA	NA	C5	GOBP	05399	GOBP_PROTEIN_OXIDATION	GOBP_PROTEIN_OXIDATION	11	13	0.846	Down	-1.19619430757308	7507	-1.19609748017215	0.231658520854175	0.509110392519266
adipose	prot-pr	NA	NA	NA	C5	GOBP	04685	GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED...(04685)	10	12	0.833	Up	1.19536484918744	7507	1.19526816787598	0.23198227251739	0.509110392519266
adipose	prot-pr	NA	NA	NA	C5	GOBP	05853	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE...(05853)	9	12	0.75	Up	1.19498415939534	7507	1.19488754507838	0.232130969708045	0.509110392519266
adipose	prot-pr	NA	NA	NA	C5	GOBP	05111	GOBP_POSITIVE_REGULATION_OF_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_TRANSLATION	99	141	0.702	Down	-1.19305882071172	7507	-1.19296254468982	0.232884042321393	0.509110392519266
adipose	prot-pr	NA	NA	NA	C5	GOBP	04798	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	12	16	0.75	Down	-1.19190392372033	7507	-1.19180785019772	0.233336596967268	0.5093922380395
adipose	prot-pr	NA	NA	NA	C5	GOBP	02047	GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	33	39	0.846	Up	1.18797836001192	7507	1.18788297242433	0.234879519047146	0.511342134135833
adipose	prot-pr	NA	NA	NA	C5	GOBP	07892	GOBP_VIRION_ASSEMBLY	GOBP_VIRION_ASSEMBLY	31	35	0.886	Down	-1.18565677839045	7507	-1.18556179474393	0.235795397523278	0.511919938898814
adipose	prot-pr	NA	NA	NA	C5	GOBP	07162	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	373	502	0.743	Down	-1.17975595887941	7507	-1.17966199620025	0.238134674700298	0.516286471044448
adipose	prot-pr	NA	NA	NA	C5	GOBP	04045	GOBP_ORGANELLE_DISASSEMBLY	GOBP_ORGANELLE_DISASSEMBLY	105	146	0.719	Down	-1.17020298396134	7507	-1.1701106567742	0.24195644044157	0.522413494176998
adipose	prot-pr	NA	NA	NA	C5	GOBP	04048	GOBP_ORGANELLE_INHERITANCE	GOBP_ORGANELLE_INHERITANCE	12	15	0.8	Down	-1.16414587346498	7507	-1.16405457220852	0.244401896826819	0.525310717841859
adipose	prot-pr	NA	NA	NA	C5	GOBP	01526	GOBP_DTMP_METABOLIC_PROCESS	GOBP_DTMP_METABOLIC_PROCESS	5	6	0.833	Up	1.16372348843557	7507	1.16363225840239	0.244573072705189	0.525310717841859
adipose	prot-pr	NA	NA	NA	C5	GOBP	00853	GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE	GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE	7	9	0.778	Up	1.16357501486363	7507	1.16348380985647	0.244633263137283	0.525310717841859
adipose	prot-pr	NA	NA	NA	C5	GOBP	02621	GOBP_MAINTENANCE_OF_DNA_REPEAT_ELEMENTS	GOBP_MAINTENANCE_OF_DNA_REPEAT_ELEMENTS	5	7	0.714	Up	1.15976059760325	7507	1.15967003378182	0.246183175176463	0.527119620704883
adipose	prot-pr	NA	NA	NA	C5	GOBP	06256	GOBP_REGULATION_OF_MICROTUBULE_BINDING	GOBP_REGULATION_OF_MICROTUBULE_BINDING	5	7	0.714	Up	1.15860622555653	7507	1.1585158551148	0.246653585197077	0.527119620704883
adipose	prot-pr	NA	NA	NA	C5	GOBP	05913	GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	19	19	1	Down	-1.15820992828604	7507	-1.15811962416066	0.246815222655336	0.527119620704883
adipose	prot-pr	NA	NA	NA	C5	GOBP	01250	GOBP_COPI_COATED_VESICLE_BUDDING	GOBP_COPI_COATED_VESICLE_BUDDING	6	6	1	Down	-1.15614888614404	7507	-1.15605892632772	0.247657054992696	0.528037255785792
adipose	prot-pr	NA	NA	NA	C5	GOBP	07305	GOBP_SIGNAL_COMPLEX_ASSEMBLY	GOBP_SIGNAL_COMPLEX_ASSEMBLY	6	8	0.75	Up	1.15469692328615	7507	1.1546072054396	0.248251314664222	0.528037255785792
adipose	prot-pr	NA	NA	NA	C5	GOBP	04273	GOBP_PLASMINOGEN_ACTIVATION	GOBP_PLASMINOGEN_ACTIVATION	21	27	0.778	Down	-1.15251906649962	7507	-1.1524297106817	0.249144537956942	0.528508763806234
adipose	prot-pr	NA	NA	NA	C5	GOBP	05657	GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	34	46	0.739	Up	1.1457519823356	7507	1.14566374446289	0.251934310717826	0.533707409246108
adipose	prot-pr	NA	NA	NA	C5	GOBP	07641	GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	7	10	0.7	Up	1.14306310217157	7507	1.14297530559811	0.253048844104856	0.535347957823982
adipose	prot-pr	NA	NA	NA	C5	GOBP	03072	GOBP_NATURAL_KILLER_CELL_DEGRANULATION	GOBP_NATURAL_KILLER_CELL_DEGRANULATION	9	12	0.75	Up	1.13763633845262	7507	1.13754942749634	0.255308674200912	0.539403829788236
adipose	prot-pr	NA	NA	NA	C5	GOBP	02050	GOBP_GOLGI_VESICLE_BUDDING	GOBP_GOLGI_VESICLE_BUDDING	9	10	0.9	Down	-1.13408268389453	7507	-1.13399634924671	0.256796079382955	0.54114080556734
adipose	prot-pr	NA	NA	NA	C5	GOBP	06685	GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT...(06685)	52	61	0.852	Up	1.13333398675355	7507	1.1332477731594	0.257110217268967	0.54114080556734
adipose	prot-pr	NA	NA	NA	C5	GOBP	00337	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE...(00337)	5	6	0.833	Down	-1.13231875316599	7507	-1.13223270351798	0.257536614311566	0.54114080556734
adipose	prot-pr	NA	NA	NA	C5	GOBP	02980	GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS	59	70	0.843	Up	1.13132419648685	7507	1.1312383072199	0.257954802628182	0.54114080556734
adipose	prot-pr	NA	NA	NA	C5	GOBP	02675	GOBP_MATURATION_OF_5_8S_RRNA	GOBP_MATURATION_OF_5_8S_RRNA	28	36	0.778	Down	-1.13075675000427	7507	-1.13067095214293	0.258193611805001	0.54114080556734
adipose	prot-pr	NA	NA	NA	C5	GOBP	07932	GOBP_XMP_METABOLIC_PROCESS	GOBP_XMP_METABOLIC_PROCESS	7	7	1	Down	-1.12942917527957	7507	-1.12934359098302	0.258752918857241	0.541591880693216
adipose	prot-pr	NA	NA	NA	C5	GOBP	03982	GOBP_NUCLEOSIDE_SALVAGE	GOBP_NUCLEOSIDE_SALVAGE	10	10	1	Down	-1.12698784703983	7507	-1.12690265443826	0.259783640953078	0.542306964005496
adipose	prot-pr	NA	NA	NA	C5	GOBP	02871	GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING	GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING	6	6	1	Down	-1.12217970502465	7507	-1.12209527993721	0.261821930567267	0.544790896076885
adipose	prot-pr	NA	NA	NA	C5	GOBP	05980	GOBP_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	GOBP_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING...(05980)	5	5	1	Up	1.11767070011598	7507	1.11758699008321	0.263743427760813	0.546379520832578
adipose	prot-pr	NA	NA	NA	C5	GOBP	07176	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	63	76	0.829	Down	-1.11749779573812	7507	-1.1174141130347	0.263817303578627	0.546379520832578
adipose	prot-pr	NA	NA	NA	C5	GOBP	01738	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	46	65	0.708	Down	-1.11610733569591	7507	-1.11602387252664	0.264411916149082	0.546812763605166
adipose	prot-pr	NA	NA	NA	C5	GOBP	02426	GOBP_LAMELLIPODIUM_ORGANIZATION	GOBP_LAMELLIPODIUM_ORGANIZATION	65	91	0.714	Up	1.11330576967513	7507	1.11322274752533	0.265612775333535	0.547935135484907
